date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,station_name,region_name,flood
2020-02-15,26.9,32.0,28.6,83.0,2.4,0.8,6.0,340.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-16,26.6,31.2,27.9,84.0,,7.7,6.0,340.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-17,25.8,31.4,27.8,84.0,21.6,2.2,5.0,310.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-18,25.6,30.8,27.5,86.0,7.5,0.8,3.0,300.0,2.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-19,25.6,30.8,27.6,84.0,6.5,6.1,6.0,310.0,3.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-20,25.1,30.6,27.2,87.0,77.1,2.7,6.0,300.0,3.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-02-21,24.6,31.6,28.1,84.0,36.1,2.5,5.0,330.0,2.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-22,25.0,31.4,27.9,86.0,61.3,7.8,6.0,330.0,3.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-23,25.4,31.3,28.7,82.0,27.2,6.5,6.0,300.0,4.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-02-24,27.5,32.0,29.3,78.0,,3.8,6.0,310.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-25,,,27.7,87.0,92.3,,4.0,260.0,2.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-02-26,,31.4,28.6,82.0,3.2,0.8,5.0,300.0,2.0,N ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-27,26.6,30.6,28.1,87.0,2.7,4.8,5.0,340.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-02-28,25.4,30.6,27.7,87.0,60.9,0.3,3.0,330.0,1.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-02-29,25.6,28.8,27.5,90.0,1.8,0.0,4.0,310.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-01,26.0,29.8,27.6,89.0,22.1,0.0,6.0,280.0,2.0,N ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-03-02,25.6,31.6,28.2,85.0,32.4,0.0,4.0,300.0,1.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-03-03,26.0,32.0,28.8,80.0,1.0,7.9,4.0,320.0,2.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-04,26.3,31.2,28.2,85.0,7.2,7.8,5.0,270.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-05,26.1,31.2,28.1,79.0,0.6,1.7,5.0,270.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-06,25.9,31.6,28.9,82.0,1.7,0.0,6.0,330.0,3.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-07,26.8,31.8,28.3,77.0,0.0,9.4,6.0,320.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-08,26.8,32.2,29.1,75.0,,6.9,7.0,260.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-09,26.2,34.0,30.0,70.0,,5.9,8.0,270.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-10,27.1,33.2,29.9,74.0,0.0,6.0,7.0,330.0,2.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-11,,32.6,29.6,80.0,,8.5,9.0,270.0,2.0,N ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-12,25.1,30.8,27.9,88.0,8.9,4.3,3.0,270.0,2.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-13,25.0,31.0,27.6,82.0,46.6,2.6,4.0,280.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-14,25.1,32.6,29.3,80.0,0.0,7.1,5.0,40.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-15,26.7,32.6,29.4,81.0,1.7,9.0,6.0,10.0,2.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-16,27.0,32.0,28.4,81.0,4.4,,5.0,40.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-17,,32.6,29.0,78.0,5.1,5.9,5.0,30.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-18,26.4,,27.8,88.0,4.0,9.8,4.0,330.0,1.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-03-19,,30.6,28.0,85.0,,0.3,4.0,310.0,2.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-20,24.6,31.5,27.3,86.0,47.2,1.5,5.0,300.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-21,25.2,31.4,27.9,84.0,3.0,,4.0,50.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-22,25.4,30.5,28.6,80.0,0.0,5.9,6.0,110.0,1.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-23,25.2,32.0,28.3,82.0,15.4,3.7,4.0,330.0,1.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-24,,32.4,28.8,81.0,6.5,5.3,5.0,320.0,2.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-25,26.2,32.0,28.4,81.0,,8.4,4.0,40.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-26,26.3,31.2,28.4,81.0,,7.5,4.0,70.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-27,26.8,,28.6,81.0,2.5,3.6,4.0,290.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-28,26.8,,29.2,81.0,,,4.0,10.0,2.0,N ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-29,,32.4,29.4,80.0,,8.6,4.0,20.0,2.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-30,27.6,,28.5,80.0,,1.4,5.0,310.0,2.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-03-31,26.8,33.2,28.7,82.0,0.8,5.1,5.0,340.0,2.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-01,24.8,,28.1,82.0,31.6,7.7,6.0,10.0,2.0,N ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-02,26.0,33.5,29.9,75.0,,5.0,6.0,310.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-03,27.4,32.4,29.6,76.0,0.0,9.1,4.0,330.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-04,27.9,32.3,29.5,78.0,,,5.0,320.0,2.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-05,28.0,32.2,29.3,78.0,0.0,,3.0,320.0,2.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-06,27.4,31.4,28.1,83.0,0.0,2.1,5.0,280.0,2.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-07,26.0,32.6,28.8,78.0,13.2,1.4,8.0,250.0,4.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-08,26.2,,28.7,80.0,,9.8,5.0,320.0,2.0,N ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-09,27.4,31.6,29.3,80.0,,8.6,4.0,60.0,2.0,N ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-10,27.8,32.4,29.0,84.0,,7.3,5.0,320.0,2.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-11,26.6,33.6,29.4,80.0,6.6,4.0,5.0,360.0,2.0,N ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-12,26.8,33.2,30.0,79.0,,4.8,5.0,40.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-13,26.2,32.2,28.7,82.0,3.3,7.4,4.0,130.0,2.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-14,25.0,31.8,28.3,84.0,57.5,9.8,4.0,100.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-15,26.0,31.4,28.8,83.0,1.5,7.4,6.0,350.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-04-16,27.2,32.4,29.2,80.0,0.0,5.0,4.0,60.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-17,27.4,33.0,29.9,78.0,0.0,7.9,5.0,10.0,2.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-18,26.6,33.2,29.1,79.0,,9.9,5.0,350.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-19,26.6,33.8,29.6,76.0,,7.4,3.0,50.0,2.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-20,27.2,33.2,30.4,77.0,0.0,9.1,4.0,30.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-21,28.7,33.0,30.4,75.0,0.0,10.0,8.0,130.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-22,27.2,34.0,29.9,76.0,,3.1,6.0,50.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-23,27.5,,30.6,74.0,0.0,10.0,8.0,80.0,4.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-24,28.0,32.4,29.0,81.0,,8.3,7.0,30.0,3.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-25,27.0,32.8,29.2,77.0,1.5,6.6,4.0,50.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-26,27.0,32.2,29.7,78.0,,3.2,4.0,50.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-27,25.6,32.0,27.6,86.0,19.3,8.6,4.0,40.0,2.0,SW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-28,25.6,31.2,28.1,82.0,7.7,3.8,5.0,50.0,2.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-29,25.8,32.7,28.7,79.0,,2.0,4.0,90.0,2.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-04-30,26.4,30.6,28.5,79.0,0.0,6.9,5.0,90.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-01,27.4,31.0,28.9,80.0,,0.0,6.0,270.0,3.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-02,26.0,29.6,27.2,82.0,0.0,0.0,5.0,260.0,2.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-03,26.0,,29.4,78.0,1.5,0.0,7.0,60.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-04,27.2,31.4,28.4,82.0,,7.4,4.0,90.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-05,26.7,32.9,29.4,77.0,5.6,1.3,6.0,50.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-06,27.2,32.5,29.9,78.0,0.0,9.8,5.0,50.0,3.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-07,27.7,34.0,30.2,76.0,,7.0,6.0,90.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-08,27.8,34.2,30.4,76.0,,9.9,5.0,30.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-09,27.6,30.2,28.5,84.0,,10.1,5.0,90.0,2.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-10,26.6,32.2,29.0,80.0,2.5,0.0,5.0,30.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-11,27.3,33.8,29.5,77.0,,5.9,6.0,50.0,3.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-12,27.4,33.2,29.9,76.0,0.0,7.3,6.0,40.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-13,,32.4,30.0,79.0,,9.9,7.0,80.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-14,27.8,34.2,29.9,75.0,,4.8,7.0,70.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-15,28.0,33.6,30.0,74.0,0.0,7.9,6.0,70.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-16,27.6,34.2,30.1,72.0,0.0,8.3,6.0,90.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-17,27.8,32.8,30.0,78.0,0.0,9.6,4.0,350.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-18,28.2,31.2,28.4,82.0,,8.9,6.0,330.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-19,25.2,33.1,28.7,80.0,22.0,1.1,5.0,50.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-20,26.2,33.8,30.0,79.0,0.0,6.5,8.0,320.0,3.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-21,25.2,32.2,28.6,83.0,17.2,7.5,3.0,300.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-22,26.4,33.4,30.1,79.0,0.0,2.4,5.0,50.0,3.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-23,26.4,32.3,28.9,81.0,0.6,,4.0,40.0,2.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-24,26.6,35.2,31.4,68.0,0.0,9.0,7.0,250.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-25,27.0,34.8,30.2,77.0,,9.6,4.0,270.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-26,28.2,34.4,30.2,74.0,2.7,7.0,6.0,270.0,3.0,W ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-27,27.2,32.2,29.1,78.0,0.0,6.0,4.0,290.0,1.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-28,27.3,31.8,29.0,80.0,,6.8,4.0,40.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-29,27.4,32.8,29.5,80.0,,2.6,6.0,60.0,3.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-30,27.2,33.3,29.8,74.0,,6.7,5.0,80.0,2.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-05-31,27.6,32.7,29.4,82.0,0.4,9.9,3.0,120.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-01,27.2,33.6,29.6,76.0,0.0,4.4,7.0,80.0,2.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-02,26.8,33.8,29.3,77.0,0.1,6.8,6.0,90.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-03,26.6,33.2,29.1,80.0,1.0,10.3,7.0,130.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-06-04,27.0,34.2,29.9,72.0,,,7.0,120.0,4.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-06-05,27.2,32.5,29.3,74.0,0.0,8.6,3.0,170.0,2.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-06-06,26.3,32.0,28.7,79.0,31.5,0.8,3.0,40.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-06-07,26.4,33.6,29.5,78.0,,4.9,5.0,70.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-06-08,27.4,32.8,29.9,76.0,,7.6,5.0,60.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-09,27.8,32.2,29.4,80.0,0.0,8.5,5.0,60.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-06-10,27.4,32.9,29.5,77.0,0.0,5.3,6.0,70.0,4.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-11,27.1,33.8,29.7,76.0,0.0,8.1,8.0,60.0,3.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-12,25.4,,,,5.6,8.8,,,,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-13,26.2,32.8,29.3,76.0,,9.7,6.0,80.0,3.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-14,27.0,35.2,30.0,75.0,0.0,6.9,6.0,80.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-15,27.4,32.8,30.2,76.0,,7.4,6.0,60.0,2.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-16,28.0,32.9,29.7,77.0,,0.0,7.0,110.0,4.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,1
2020-06-17,27.2,34.4,29.9,74.0,3.2,6.5,8.0,150.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-18,27.3,33.4,29.8,75.0,,7.8,6.0,50.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-19,27.6,32.3,29.3,75.0,,6.3,4.0,90.0,2.0,S ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-20,27.4,33.4,29.7,75.0,6.6,1.0,5.0,60.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-21,27.2,32.2,28.8,78.0,,8.6,5.0,50.0,2.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-22,27.2,31.8,28.4,80.0,0.0,3.7,7.0,80.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-23,24.6,32.2,28.0,81.0,15.3,2.0,7.0,140.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-24,25.0,31.6,28.6,77.0,,7.8,4.0,330.0,1.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-25,26.6,33.2,29.1,76.0,,7.6,4.0,120.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-26,27.0,32.1,29.2,76.0,,8.6,5.0,50.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-27,27.4,32.6,29.5,75.0,0.0,8.5,5.0,130.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-28,27.6,32.2,29.3,72.0,0.0,5.8,6.0,50.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-29,,34.4,29.9,70.0,0.0,7.4,8.0,80.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-06-30,27.0,32.6,29.1,76.0,0.0,9.3,6.0,90.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-01,26.7,33.6,29.0,75.0,0.0,10.0,6.0,70.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-02,26.7,31.0,27.7,83.0,0.0,7.9,4.0,320.0,2.0,NW,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-03,25.8,31.6,28.6,76.0,56.0,1.7,5.0,40.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-04,,31.9,29.0,76.0,,1.8,6.0,80.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-05,26.2,32.4,28.8,70.0,0.0,2.6,6.0,100.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-06,26.2,33.4,28.9,72.0,,9.4,5.0,110.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-07,25.5,31.7,28.4,79.0,2.7,8.9,5.0,140.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-08,25.8,32.6,29.3,75.0,0.0,8.7,5.0,50.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-09,26.4,31.5,28.3,75.0,,8.0,4.0,50.0,1.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-10,26.4,30.6,28.2,78.0,1.5,3.6,4.0,40.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-11,26.0,32.6,28.4,82.0,20.6,0.0,7.0,80.0,3.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-12,26.2,32.1,28.8,80.0,,10.1,6.0,80.0,2.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-13,26.8,32.4,29.4,72.0,0.0,9.5,5.0,120.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-14,26.2,31.8,28.8,80.0,2.5,3.1,6.0,60.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-15,25.0,,26.9,83.0,15.2,5.8,6.0,110.0,4.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-16,25.0,30.4,28.4,77.0,,0.2,6.0,90.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-17,26.3,32.0,28.6,78.0,,0.1,5.0,100.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-18,26.3,31.5,28.7,79.0,,10.1,5.0,30.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-19,26.8,33.0,29.0,76.0,0.0,7.5,5.0,30.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-20,26.9,32.8,29.2,77.0,,10.1,7.0,70.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-21,27.4,31.9,29.2,77.0,0.0,8.7,5.0,70.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-22,27.2,32.5,29.3,76.0,1.4,8.9,7.0,70.0,2.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-23,27.3,32.8,29.5,74.0,,8.1,5.0,60.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-24,27.0,32.8,29.0,70.0,,9.0,5.0,40.0,3.0,SE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-25,26.6,33.4,29.0,68.0,0.0,9.2,7.0,40.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-26,25.6,32.4,28.2,68.0,,10.1,8.0,70.0,3.0,E ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-27,25.3,32.7,28.2,69.0,0.0,8.8,5.0,60.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-28,25.6,32.4,28.6,70.0,,9.8,5.0,20.0,2.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-29,26.0,32.4,28.5,70.0,,8.3,5.0,10.0,2.0,N ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-30,26.0,31.6,28.6,71.0,,9.4,4.0,350.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-07-31,25.8,31.6,28.0,61.0,0.0,7.2,5.0,70.0,2.0,NE,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
2020-08-01,25.2,31.8,28.0,65.0,,8.7,4.0,60.0,1.0,C ,96741,Stasiun Meteorologi Maritim Tanjung Priok,Jakarta Utara,0
